X,Y
0.0,17.581666089162624
0.5050505050505051,3.1081442268301607
1.0101010101010102,1.8746323239467406
1.5151515151515151,10.728506176127476
2.0202020202020203,5.437041340928032
2.5252525252525255,7.4025656394838375
3.0303030303030303,12.951715849729082
3.5353535353535355,20.958652833105596
4.040404040404041,17.869746470531666
4.545454545454546,19.705405399195957
5.050505050505051,8.816857368578594
5.555555555555556,19.63979791514084
6.0606060606060606,12.035702140808873
6.565656565656566,16.837429633281275
7.070707070707071,27.08433999866409
7.575757575757576,24.268882477839448
8.080808080808081,25.638251402223702
8.585858585858587,10.927461917369843
9.090909090909092,18.210437540879035
9.595959595959597,25.045083070088502
10.101010101010102,26.372169710119948
10.606060606060607,24.982269487529816
11.111111111111112,19.88188159876716
11.616161616161618,29.356772540089604
12.121212121212121,23.969649483527256
12.626262626262626,30.316465650456013
13.131313131313131,27.37824305224968
13.636363636363637,24.52644723065511
14.141414141414142,36.52210665707969
14.646464646464647,26.93960400921524
15.151515151515152,31.58664465295431
15.656565656565657,42.977758865061986
16.161616161616163,39.81450433885673
16.666666666666668,39.990887362654284
17.171717171717173,38.231950786675185
17.67676767676768,44.86868432098798
18.181818181818183,40.918968396877275
18.68686868686869,44.920362529496245
19.191919191919194,47.67042872689343
19.6969696969697,50.062470143426076
20.202020202020204,41.53169964856026
20.70707070707071,57.71603614757653
21.212121212121215,50.70406763064192
21.71717171717172,53.9884338064781
22.222222222222225,40.52002559604359
22.72727272727273,42.23442020983034
23.232323232323235,54.01600171301256
23.73737373737374,56.718330604735456
24.242424242424242,52.372535699801766
24.747474747474747,60.481038771071056
25.252525252525253,56.36149462119672
25.757575757575758,59.45401364723608
26.262626262626263,57.4555616506319
26.767676767676768,59.23252929589026
27.272727272727273,67.40728748371089
27.77777777777778,66.10836590295122
28.282828282828284,63.143078104938475
28.78787878787879,56.74690899695329
29.292929292929294,63.70656036672227
29.7979797979798,64.13036460660479
30.303030303030305,62.70673631777107
30.80808080808081,70.4051227509651
31.313131313131315,70.55997937368323
31.81818181818182,71.7661395199829
32.323232323232325,74.7396679264822
32.82828282828283,73.46809511848355
33.333333333333336,61.390411642699064
33.83838383838384,80.9167085205385
34.343434343434346,78.33212593012793
34.84848484848485,63.5002289167487
35.35353535353536,74.63529730859109
35.85858585858586,74.46897898213253
36.36363636363637,91.35512260330157
36.86868686868687,79.70875574827244
37.37373737373738,86.45374774324273
37.87878787878788,84.10374252257135
38.38383838383839,82.23431155231934
38.88888888888889,79.91094248653684
39.3939393939394,83.58183934836549
39.8989898989899,81.3280681611013
40.40404040404041,86.58693953334007
40.909090909090914,94.6149055354746
41.41414141414142,87.14055426090542
41.919191919191924,90.61651957659909
42.42424242424243,88.01909046116599
42.929292929292934,87.84218619159847
43.43434343434344,90.67410645398797
43.939393939393945,96.04721248804228
44.44444444444445,97.88435340899706
44.949494949494955,98.70942675012685
45.45454545454546,87.84217512512308
45.959595959595966,89.6726191791271
46.46464646464647,97.05209944283503
46.969696969696976,104.58195414914282
47.47474747474748,101.53999473224295
47.979797979797986,98.97828948603038
48.484848484848484,99.80816659053924
48.98989898989899,110.37260061532
49.494949494949495,102.15372917902265
50.0,102.25699187747928
